Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
28-Mar-2015,29.8,20.2,21.2,28.2,23.6,20.6,23.2,22.6,0.0,3.3,NE,2.0
29-Mar-2015,26,22.2,22.6,24.6,22.4,22.2,23,21.0,0.0,2.7,C,
30-Mar-2015,31.4,18.8,19.8,31,25.6,19.6,25.2,23.4,0.0,0.0,NE,4.0
31-Mar-2015,32.4,22,22.4,32.2,25.2,22,26.4,24.2,0.0,0.0,NE,6.0
01-Ene-2016,32.8,21.8,22.4,31.4,26.6,22.2,25.6,23.6,0.0,0.0,NE,4.0
02-Ene-2016,33.8,22.4,25,33.4,27.2,23.2,25.8,24.0,0.0,0.0,NE,6.0
03-Ene-2016,35,21.8,24.4,33.8,27.2,23.4,26.2,24.4,0.0,0.0,NE,6.0
04-Ene-2016,33,21.4,23.2,28.6,24.2,22.4,24.4,23.2,0.0,0.0,NE,4.0
05-Ene-2016,30.6,21,23.6,29.8,23.6,23,25.4,22.6,0.0,5.5,C,
06-Ene-2016,33,21.4,23,30.8,26.8,22.4,25.2,24.2,0.0,0.0,NE,4.0
07-Ene-2016,33.4,22.8,25.2,29.8,26.6,23.4,25,24.0,0.0,0.0,NE,4.0
08-Ene-2016,34.2,21.2,24.8,32.8,27.6,23.2,25.8,24.4,0.0,0.0,NE,4.0
09-Ene-2016,36.8,22,26.2,34.6,27.4,23.6,26.4,24.6,0.0,0.0,NE,8.0
10-Ene-2016,37.2,22.4,24.8,34.8,28.2,23.4,26.6,24.4,0.0,0.0,NE,6.0
11-Ene-2016,33.8,23.4,25.4,32,27.4,23.8,26,24.2,0.0,0.0,NW,6.0
12-Ene-2016,33,23.8,25,31.4,26.4,23.2,25.2,23.8,0.0,0.0,NW,8.0
13-Ene-2016,38,20.4,23.8,35.8,28.4,21.4,26,24.6,0.0,0.0,NE,2.0
14-Ene-2016,36.4,22.8,25.2,35.8,28.2,22.8,26.2,25.0,0.0,0.0,NE,6.0
15-Ene-2016,35,22,23,33.6,27.6,21.2,25.8,24.2,0.0,0.0,NW,4.0
16-Ene-2016,34.8,22.2,23,34.2,27.8,22.4,26.4,24.8,0.0,0.0,NE,6.0
17-Ene-2016,34.4,21.8,23.6,33.6,26.8,22.6,25.6,24.2,0.0,0.0,NE,6.0
18-Ene-2016,35.6,23.2,23.8,34,27.2,22.4,25.4,24.6,0.0,0.0,NE,8.0
19-Ene-2016,35,21,22.6,32.4,26,21.6,25,23.8,0.0,0.0,NW,6.0
20-Ene-2016,29.2,22.4,22.8,25.8,25.2,22.6,22.6,23.2,2.0,1.5,C,
21-Ene-2016,33,20.4,23,32,24.6,22.6,25.2,23.4,0.0,0.0,NE,4.0
22-Ene-2016,34.4,22.2,23.4,33,28.2,23,25.4,24.0,0.0,0.0,NE,4.0
23-Ene-2016,35.8,20.4,21.6,34.8,28.6,21.2,25.6,24.6,0.0,0.0,NE,6.0
24-Ene-2016,37.2,21.4,23.8,36.2,28.8,23,27.2,24.8,0.0,0.0,NE,4.0
25-Ene-2016,37.8,21,23,26,28.6,22,26.2,25.2,0.0,0.0,NE,8.0
26-Ene-2016,35.8,23.2,24.8,32.2,25.2,23.4,26.4,23.2,0.0,28.8,NE,6.0
27-Ene-2016,27.8,20.6,23.4,24,24.6,22.4,22.6,22.8,0.0,3.5,C,
28-Ene-2016,34.2,21.8,22.8,30,26.2,22.2,24.6,23.8,0.0,0.0,C,
29-Ene-2016,32.8,22.6,23.2,24.6,25.4,22.8,23.6,23.4,0.0,11.6,C,
30-Ene-2016,34,21.2,22.8,32,26.8,22.2,25,24.2,0.0,0.0,NE,8.0
31-Ene-2016,35.8,22.4,24,33.2,27.6,2.8,25.6,24.6,0.0,0.0,NE,4.0
01-Feb-2016,29.2,23.2,23.6,26.2,24.2,23,23.4,23.2,2.7,10.5,C,
02-Feb-2016,27,22.2,22.6,24.2,23.2,21.8,22.8,22.2,2.0,5.5,C,
03-Feb-2016,30.6,19.8,20.8,29.8,24.6,20.6,25.2,23.2,0.0,0.0,NE,2.0
04-Feb-2016,30.2,21.2,22,28.8,24.4,21.6,24.6,22.8,0.0,0.0,C,
05-Feb-2016,32.2,21.8,22,29,26.6,21.8,25.2,23.8,0.0,0.0,NE,6.0
06-Feb-2016,26,22.4,22.8,24,23,22.2,22.4,22.0,1.8,10.4,C,
07-Feb-2016,30.8,21.4,22.4,28.6,24.2,22,24.6,22.6,0.0,0.0,C,
08-Feb-2016,27.4,22.6,23.2,23.6,22.6,22.6,22.2,21.2,0.0,12.6,C,
09-Feb-2016,26,22.6,22.8,25.4,23.6,22.4,23.6,22.4,35.7,28.5,C,
10-Feb-2016,29,22,22.6,28,25,22.2,24.8,23.2,29.0,0.0,C,
11-Feb-2016,25,21,21.6,23.8,23.2,21.4,22.2,22.0,10.5,4.2,C,
12-Feb-2016,28.8,21.4,22.2,26.4,24.2,22,23.2,22.8,0.0,7.6,C,
13-Feb-2016,31,19.8,21.2,30.6,25.2,20.8,25,23.4,0.0,0.0,NE,6.0
14-Feb-2016,31.4,21.2,21.6,30.4,25.6,21.4,25.4,23.2,0.0,0.0,NW,8.0
15-Feb-2016,31.6,22,23.2,30.2,26.2,22,25.2,23.6,0.0,3.0,NE,4.0
16-Feb-2016,31,20.8,21.2,30.6,23.8,20.6,24.4,22.2,0.0,10.4,NE,4.0
17-Feb-2016,30.4,20.2,21.2,28.6,24.6,21,24.2,22.6,0.0,0.0,SE,2.0
18-Feb-2016,31.2,21.2,22.4,30.4,25,22,25,22.8,0.0,3.5,NE,4.0
19-Feb-2016,31,21.8,22.2,29.2,26,22,24.6,23.4,0.0,0.0,NE,4.0
20-Feb-2016,33.4,22.2,23.6,32.8,26.4,22.6,26.2,24.6,0.0,0.0,SE,6.0
21-Feb-2016,32.6,22.4,23,31.2,26,22.6,25.2,23.2,0.0,0.0,NE,2.0
22-Feb-2016,31,22.8,23.6,30.2,25.2,23.2,25,22.6,6.6,0.0,C,
23-Feb-2016,29.2,2.4,23.2,27.2,24.2,22.2,24.4,22.2,0.0,0.0,SE,4.0
24-Feb-2016,30.6,22.2,22.8,30,24.6,22.6,24.2,22.6,1.0,3.8,NE,2.0
25-Feb-2016,30.4,22,22.6,29.6,24.8,22.4,25,23.2,2.5,0.0,C,
26-Feb-2016,31.8,22.2,22.8,30.8,23.2,22.6,25,22.0,0.0,6.8,NE,4.0
27-Feb-2016,32.6,22.8,23.6,29.6,24,23,24.2,22.4,0.0,4.0,C,
28-Feb-2016,28.2,23.2,23.8,25.4,22.8,23.4,22.4,21.6,2.0,6.8,C,
29-Feb-2016,29.4,22.2,23,29,23.4,22.4,24.2,22.2,0.0,7.5,C,
