Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
14-Mar-2016,20.7,11.5,12.6,20,15.2,11.9,18.2,14.1,0.0,2.4,SW,4.0
15-Mar-2016,22.3,12.5,13.4,21.6,15.4,12.8,19.8,14.0,0.0,0.0,SW,4.0
16-Mar-2016,22.5,10.6,11.3,21.7,14.7,10.7,19.8,13.4,0.0,0.0,SW,4.0
17-Mar-2016,23,11.4,11.9,21.7,15.5,11.7,19.8,14.0,0.0,0.0,SW,4.0
18-Mar-2016,22.7,11.7,12.6,21.8,16.3,12,19.8,14.9,0.0,0.0,SW,4.0
19-Mar-2016,23.7,12.4,13.7,21.6,16.2,13,19.6,14.8,0.0,0.0,SW,3.0
20-Mar-2016,23.3,13.5,13.7,20.2,15.7,13.7,20.2,13.3,1.4,0.0,SW,4.0
21-Mar-2016,22.4,13.3,13.8,20.8,15.2,13.5,19.7,13.9,0.0,0.0,SW,4.0
22-Mar-2016,24,12,12.9,23.5,16.3,12.4,19.3,14.7,0.0,0.5,SW,4.0
23-Mar-2016,23,13,14,22.3,16.5,13.2,20.8,15.2,0.0,6.3,SW,4.0
24-Mar-2016,22.7,13.2,14.3,22.3,17.4,13.5,20,15.8,1.2,0.4,SW,3.0
25-Mar-2016,24,12.8,13.6,22.8,17.2,13,20.4,15.8,0.0,0.0,SW,4.0
26-Mar-2016,23.8,13.2,14.2,21.7,17,13.4,19.5,15.6,0.0,0.0,SW,4.0
27-Mar-2016,23.3,14.5,15.4,22.3,16.3,14.9,19.9,14.8,0.0,1.2,SW,3.0
28-Mar-2016,23.7,12,12.9,21.4,16.2,12.2,19.5,14.9,0.0,0.0,SW,4.0
29-Mar-2016,22.5,11.8,12.8,22.3,16.7,12,20.4,14.7,0.0,0.0,SW,4.0
30-Mar-2016,24,11.9,12.9,22.1,16,12,20.5,15.0,0.4,3.1,SW,4.0
31-Mar-2016,22.1,12,12.9,21,16.3,12.1,19.4,15.2,0.0,0.0,SW,4.0
