Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
17-Mar-2016,26,15,19.2,24.6,15.6,15.8,18.4,14.8,0.0,0.0,S,7.0
18-Mar-2016,26,14,19.2,24.8,16.2,15.2,17.8,15.0,0.0,0.0,SW,8.0
19-Mar-2016,26.2,13.8,18,25.2,18.4,15.4,18.4,15.6,0.0,0.0,S,8.0
20-Mar-2016,27.8,14,17.6,26.6,17.6,15.4,18.6,15.0,0.0,0.0,W,5.0
21-Mar-2016,28.4,16.4,20.8,27.6,17.6,17.4,19,15.6,0.0,0.0,SW,7.0
22-Mar-2016,26.5,14.8,18.2,25.2,19.6,16.2,19,17.0,0.0,0.0,W,4.0
23-Mar-2016,25.2,15,18,24.2,17.2,16.2,18.6,15.6,0.0,0.0,W,3.0
24-Mar-2016,25.8,14.4,17.6,22.8,17.6,15.8,18.2,15.4,0.0,0.0,W,5.0
25-Mar-2016,27.3,14.6,18,25.6,18.8,15.8,19,16.0,0.0,0.0,SW,8.0
26-Mar-2016,27.8,15.8,19,26.4,21.2,16.2,18,17.0,0.0,0.0,SW,7.0
27-Mar-2016,27.2,15.6,18.8,26.8,19.8,15.4,19.4,16.8,0.0,0.0,S,6.0
28-Mar-2016,27.2,16.2,18.8,26.2,19,16,19.4,16.4,0.0,0.0,SW,6.0
29-Mar-2016,27,16,18.6,25.8,18.4,15.8,19.6,16.8,0.0,0.0,S,10.0
30-Mar-2016,26.8,13.8,17.4,25.8,18.8,15.5,19,16.0,0.0,0.0,S,6.0
31-Mar-2016,27.8,13.4,17.8,26.4,18.8,15.4,18,15.4,0.0,0.0,SW,7.0
